"Company","cpu_brand","cpu_name","cpu_speed","gpu_brand","Inches","ips_display","memory_type","OpSys","Price","primary_storage","Ram","resolution_height","resolution_width","secondary_storage","touchscreen","TypeName","Weight"
"Apple","Intel"," Core M",1.2,"Intel",12.0,1,"flash_storage","mac",62071.0,"512",8,2304,1440,"0",0,"Ultrabook",0.92
"Lenovo","Intel"," Core i5",2.5,"Intel",14.0,1,"ssd","windows",124142.0,"256",8,2560,1440,"0",1,"2 in 1 Convertible",1.42
"Asus","Intel"," Celeron Dual",1.1,"Intel",14.0,0,"flash_storage","windows",15931.0,"32",4,1366,768,"0",0,"Notebook",1.63
"Dell","Intel"," Core i5",2.5,"Intel",15.6,0,"ssd","windows",43157.0,"128",8,1366,768,"0",0,"Notebook",1.95
"Lenovo","Intel"," Core i7",2.7,"Intel",13.9,1,"ssd","windows",71875.0,"256",8,1920,1080,"0",1,"2 in 1 Convertible",1.38
"Dell","Intel"," Core i3",2.0,"AMD",15.6,0,"ssd","windows",39374.0,"256",8,1920,1080,"0",0,"Notebook",2.0
"HP","Intel"," Core i7",2.8,"Nvidia",15.6,0,"ssd","windows",110018.0,"256",8,1920,1080,"0",0,"Workstation",3.14
"Asus","Intel"," Core i5",2.5,"Intel",15.6,0,"ssd","windows",58555.0,"256",8,1920,1080,"0",0,"Notebook",2.37
"Dell","Intel"," Core i5",2.5,"Intel",13.3,0,"ssd","windows",79867.0,"256",8,1920,1080,"0",0,"Ultrabook",1.29
"Dell","Intel"," Core i5",2.5,"Nvidia",15.6,0,"ssd","windows",93187.0,"256",8,3840,2160,"0",1,"Notebook",2.06
"Dell","Intel"," Pentium Quad",1.1,"Intel",11.6,0,"ssd","windows",39640.0,"128",4,1366,768,"0",0,"Netbook",1.63
"HP","Intel"," Core i5",2.6,"Intel",12.5,0,"ssd","windows",74006.0,"256",8,1366,768,"0",0,"Netbook",1.26
"Toshiba","Intel"," Core i5",2.3,"Intel",15.6,0,"hdd","windows",41558.0,"500",4,1366,768,"0",0,"Notebook",2.1
"HP","AMD"," A12-Series 9700P",2.5,"AMD",15.6,0,"hdd","windows",33513.0,"2048",8,1366,768,"0",0,"Notebook",2.04
"Dell","Intel"," Core i7",2.8,"Nvidia",15.6,0,"ssd","windows",89457.0,"512",16,3840,2160,"0",0,"Gaming",2.62
"Lenovo","Intel"," Core i5",2.5,"Nvidia",15.6,0,"hdd","windows",32448.0,"1024",4,1920,1080,"0",0,"Notebook",2.4
"HP","Intel"," Core i7",2.8,"AMD",17.3,1,"hdd","windows",93187.0,"1024",12,1920,1080,"0",0,"Gaming",3.74
"MSI","Intel"," Core i7",2.8,"Nvidia",17.3,0,"hybrid","windows",128671.0,"512",16,1920,1080,"1024",0,"Gaming",2.9
"Samsung","Intel"," Core i5",2.5,"Intel",13.3,0,"ssd","windows",79867.0,"256",8,1920,1080,"0",0,"Ultrabook",0.81
"Dell","Intel"," Core i7",2.7,"Nvidia",15.6,0,"hdd","windows",51202.0,"1024",8,1920,1080,"0",0,"Notebook",1.98
"Dell","Intel"," Core i5",2.5,"AMD",15.6,0,"ssd","windows",42081.0,"256",8,1920,1080,"0",0,"Notebook",2.18
"Lenovo","Intel"," Core i7",2.7,"Intel",14.0,0,"ssd","windows",99048.0,"256",8,1920,1080,"0",0,"Ultrabook",1.32
"Razer","Intel"," Core i7",2.5,"Intel",12.5,1,"ssd","windows",95851.0,"512",16,3840,2160,"0",1,"Ultrabook",1.29
"HP","Intel"," Celeron Dual",1.6,"Intel",11.6,0,"flash_storage","other",20513.0,"16",4,1366,768,"0",0,"Netbook",1.23
"Dell","Intel"," Core i7",2.8,"Nvidia",17.3,1,"hybrid","windows",133467.0,"128",16,1920,1080,"1024",0,"Gaming",4.36
"Dell","Intel"," Core i5",2.3,"Intel",14.0,0,"hdd","windows",40226.0,"500",4,1366,768,"0",0,"Notebook",1.76
"Lenovo","Intel"," Core i3",2.0,"Intel",15.6,0,"hdd","windows",26102.0,"500",4,1366,768,"0",0,"Notebook",2.1
"Toshiba","Intel"," Core i5",2.5,"Intel",14.0,0,"ssd","windows",58075.0,"128",4,1366,768,"0",0,"Ultrabook",1.25
"Lenovo","Intel"," Core i7",2.7,"Intel",14.0,1,"ssd","windows",133147.0,"512",8,1920,1080,"0",0,"Ultrabook",1.13
"MSI","Intel"," Core i5",2.5,"Nvidia",15.6,0,"ssd","windows",63883.0,"256",8,1920,1080,"0",0,"Gaming",2.4
"Lenovo","Intel"," Core i5",2.5,"Intel",14.0,1,"flash_storage","windows",99900.0,"256",8,1920,1080,"0",0,"Ultrabook",1.13
"Toshiba","Intel"," Pentium Dual",2.1,"Intel",14.0,0,"ssd","windows",26587.0,"128",4,1366,768,"0",0,"Notebook",1.75
"Asus","Intel"," Core i5",2.5,"Intel",13.3,0,"ssd","windows",72354.0,"256",8,1920,1080,"0",1,"2 in 1 Convertible",1.1
"Dell","Intel"," Core i3",2.0,"Intel",14.0,0,"hdd","windows",31169.0,"500",4,1366,768,"0",0,"Notebook",1.76
"Acer","Intel"," Celeron Dual",1.6,"Intel",11.6,1,"flash_storage","other",18914.0,"32",4,1366,768,"0",0,"Netbook",1.35
"Acer","Intel"," Core i3",2.4,"Intel",14.0,1,"ssd","windows",32980.0,"128",8,1920,1080,"0",0,"Notebook",1.5
"Razer","Intel"," Core i7",2.9,"Nvidia",17.3,0,"ssd","windows",292987.0,"512",32,3840,2160,"0",1,"Gaming",3.49
"Lenovo","Intel"," Core i7",2.6,"Intel",14.0,1,"ssd","windows",111835.0,"512",16,2560,1440,"0",0,"Ultrabook",1.1
"Asus","Intel"," Core i5",2.5,"Nvidia",15.6,0,"hdd","linux",27652.0,"1024",4,1920,1080,"0",0,"Notebook",2.1
"Lenovo","Intel"," Core i5",2.3,"Intel",14.0,0,"ssd","windows",63190.0,"256",8,1920,1080,"0",0,"Notebook",1.7
"Lenovo","Intel"," Core i5",2.6,"Intel",14.0,1,"ssd","windows",87912.0,"256",8,1920,1080,"0",0,"Notebook",1.32
"Dell","Intel"," Core i7",2.8,"Nvidia",15.6,0,"hybrid","windows",147832.0,"256",16,1920,1080,"1024",0,"Gaming",3.21
"Asus","Intel"," Core i7",2.8,"Nvidia",17.3,0,"hybrid","windows",128884.0,"256",16,1920,1080,"1024",0,"Gaming",2.9
"Toshiba","Intel"," Core i3",2.4,"Intel",15.6,0,"hdd","windows",35644.0,"500",4,1366,768,"0",0,"Notebook",2.0
"Lenovo","Intel"," Celeron Quad",1.6,"Intel",14.0,0,"flash_storage","other",17316.0,"16",4,1366,768,"0",0,"Notebook",1.5
"Asus","Intel"," Core i5",2.5,"Intel",15.6,0,"hdd","windows",31435.0,"128",8,1920,1080,"0",0,"Notebook",2.3
"Asus","Intel"," Core i7",2.6,"Nvidia",17.3,0,"hybrid","windows",95851.0,"512",16,1920,1080,"1024",0,"Gaming",2.73
"Dell","Intel"," Core i7",2.8,"Nvidia",17.3,1,"hybrid","windows",163724.0,"512",32,1920,1080,"1024",0,"Gaming",4.42
"HP","Intel"," Core i5",2.5,"Nvidia",17.3,0,"hdd","windows",48485.0,"1024",8,1600,900,"0",0,"Notebook",2.63
"Dell","Intel"," Core i5",2.5,"Intel",15.6,0,"ssd","windows",38041.0,"128",8,1366,768,"0",0,"Notebook",2.18
"HP","Intel"," Core i7",2.5,"Intel",14.0,0,"ssd","windows",99634.0,"512",8,1920,1080,"0",0,"Ultrabook",1.54
"Dell","Intel"," Core i7",2.7,"AMD",15.6,0,"ssd","windows",39374.0,"256",4,1920,1080,"0",0,"Notebook",2.18
"HP","Intel"," Celeron Dual",1.1,"Intel",11.6,0,"flash_storage","other",32767.0,"32",4,1366,768,"0",1,"2 in 1 Convertible",1.4
"Asus","Intel"," Core i5",2.3,"Nvidia",13.3,1,"ssd","windows",54665.0,"512",8,1920,1080,"0",0,"Ultrabook",1.45
"HP","Intel"," Core i5",2.5,"Intel",13.3,0,"ssd","windows",121319.0,"256",8,1920,1080,"0",1,"2 in 1 Convertible",1.28
"HP","Intel"," Core i7",2.5,"Intel",14.0,0,"ssd","windows",78215.0,"512",8,1920,1080,"0",0,"Ultrabook",1.54
"HP","Intel"," Celeron Dual",1.6,"Intel",15.6,0,"ssd","N/A",15931.0,"128",4,1366,768,"0",0,"Notebook",1.86
"Asus","Intel"," Core i7",2.8,"Nvidia",15.6,0,"hybrid","windows",101179.0,"128",16,1920,1080,"1024",0,"Gaming",2.1
"Dell","Intel"," Core i7",2.7,"AMD",17.3,0,"hdd","linux",46087.0,"1024",8,1920,1080,"0",0,"Notebook",2.83
"Lenovo","Intel"," Core i7",2.8,"Nvidia",14.0,1,"ssd","windows",101392.0,"256",8,1920,1080,"0",0,"Ultrabook",1.96
"Asus","Intel"," Core i7",2.7,"Nvidia",15.6,1,"ssd","windows",41931.0,"256",8,1920,1080,"0",0,"Notebook",2.3
"Dell","Intel"," Core i5",2.5,"Intel",15.6,0,"ssd","windows",50350.0,"128",8,1920,1080,"0",0,"Notebook",1.9
"Asus","Intel"," Pentium Quad",1.1,"Intel",15.6,0,"hdd","windows",23923.0,"1024",4,1366,768,"0",0,"Notebook",2.0
"HP","Intel"," Core i7",2.8,"Intel",13.3,0,"ssd","windows",136344.0,"256",8,1920,1080,"0",1,"2 in 1 Convertible",1.28
"Dell","Intel"," Core i5",2.3,"Intel",13.3,0,"hdd","windows",34579.0,"1024",8,1920,1080,"0",1,"Notebook",1.62
"Lenovo","Intel"," Core i3",2.0,"Intel",15.6,0,"hdd","N/A",24988.0,"1024",4,1920,1080,"0",0,"Notebook",2.2
"Lenovo","Intel"," Core i5",2.5,"Intel",15.6,1,"hdd","windows",45323.0,"1024",8,1920,1080,"0",0,"Notebook",2.3
"HP","Intel"," Core i5",2.6,"AMD",15.6,0,"ssd","windows",71875.0,"256",8,1920,1080,"0",0,"Notebook",1.84
"Toshiba","Intel"," Core i5",2.5,"Intel",13.3,0,"ssd","windows",68465.0,"128",4,1920,1080,"0",0,"Notebook",1.05
"Lenovo","Intel"," Core i5",2.5,"Nvidia",15.6,1,"hdd","N/A",54186.0,"1024",8,1920,1080,"0",0,"Gaming",2.5
"Dell","Intel"," Core i7",2.5,"Intel",13.3,0,"ssd","windows",119347.0,"512",16,3200,1800,"0",1,"Ultrabook",1.29
"HP","Intel"," Core i5",2.3,"Intel",15.6,0,"hdd","windows",48485.0,"500",4,1920,1080,"0",0,"Notebook",2.07
"Toshiba","Intel"," Core i5",2.3,"Intel",13.3,0,"ssd","windows",58342.0,"256",8,1366,768,"0",0,"Ultrabook",1.2
"Lenovo","Intel"," Core i7",2.7,"Intel",13.3,1,"ssd","windows",103896.0,"256",8,1920,1080,"0",1,"2 in 1 Convertible",1.37
"Acer","Intel"," Core i5",2.5,"Intel",14.0,1,"ssd","windows",48059.0,"256",8,1920,1080,"0",0,"Notebook",1.56
"Dell","Intel"," Core i7",2.8,"Nvidia",15.6,0,"hdd","windows",94732.0,"1024",8,1920,1080,"0",0,"Workstation",2.23
"Lenovo","Intel"," Core i5",2.5,"Intel",15.6,0,"hdd","windows",56210.0,"500",4,1366,768,"0",0,"Notebook",2.38
"Lenovo","Intel"," Core i3",2.0,"AMD",15.6,0,"hdd","N/A",25521.0,"1024",4,1920,1080,"0",0,"Notebook",2.2
"Toshiba","Intel"," Core i7",2.7,"Intel",15.6,1,"ssd","windows",73953.0,"256",8,1920,1080,"0",0,"Notebook",2.0
"Lenovo","Intel"," Core i3",2.4,"Intel",13.3,1,"ssd","windows",39161.0,"180",4,1920,1080,"0",0,"Notebook",1.44
"Samsung","Intel"," Core i7",2.7,"Nvidia",15.0,0,"ssd","windows",98515.0,"256",16,1920,1080,"0",0,"Ultrabook",1.23
"Dell","Intel"," Core i7",2.8,"Intel",12.5,0,"ssd","windows",90043.0,"256",8,1920,1080,"0",0,"Ultrabook",1.6
"Asus","Intel"," Pentium Quad",1.1,"Intel",15.6,0,"hdd","linux",21258.0,"1024",4,1366,768,"0",0,"Notebook",2.0
"Xiaomi","Intel"," Core i5",2.3,"Nvidia",13.3,1,"ssd","windows",49817.0,"256",8,1920,1080,"0",0,"Ultrabook",1.28
"Dell","Intel"," Core i5",2.5,"Nvidia",15.6,0,"hybrid","windows",48618.0,"128",4,1920,1080,"1024",0,"Notebook",2.18
"HP","Intel"," Core i5",2.5,"Intel",15.6,0,"ssd","windows",44702.0,"256",4,1920,1080,"0",0,"Notebook",2.04
"HP","Intel"," Core i5",2.5,"Intel",13.3,0,"ssd","windows",90576.0,"256",4,1920,1080,"0",1,"2 in 1 Convertible",1.28
"HP","Intel"," Core i5",2.5,"Intel",15.6,0,"hdd","windows",36486.0,"500",4,1366,768,"0",1,"2 in 1 Convertible",2.3
"Asus","Intel"," Celeron Dual",1.1,"Intel",14.1,0,"flash_storage","windows",18541.0,"32",4,1366,768,"0",0,"Notebook",1.65
"Lenovo","Intel"," Core i7",2.5,"Nvidia",15.6,1,"hdd","windows",35644.0,"1024",8,1920,1080,"0",0,"Notebook",2.2
"Dell","Intel"," Pentium Quad",1.6,"Intel",15.6,0,"hdd","windows",19660.0,"500",4,1366,768,"0",0,"Notebook",2.2
"HP","Intel"," Core i5",2.5,"Intel",13.3,0,"ssd","windows",95851.0,"256",4,1920,1080,"0",1,"2 in 1 Convertible",1.28
"Dell","Intel"," Core i3",2.0,"AMD",15.6,0,"hdd","linux",24280.0,"1024",4,1366,768,"0",0,"Notebook",2.18
"Asus","Intel"," Core i5",2.5,"Nvidia",17.3,0,"hybrid","windows",72988.0,"128",12,1920,1080,"1024",0,"Gaming",2.2
"Acer","Intel"," Celeron Dual",1.6,"Intel",11.6,1,"flash_storage","other",15824.0,"32",4,1366,768,"0",0,"Netbook",1.25
"Lenovo","AMD"," A4-Series 7210",2.2,"AMD",17.3,0,"hdd","windows",20193.0,"500",4,1600,900,"0",0,"Notebook",2.8
"HP","Intel"," Core i5",2.5,"Intel",14.0,0,"ssd","windows",67399.0,"128",4,1920,1080,"0",0,"Notebook",1.95
"HP","Intel"," Core i7",2.7,"Intel",13.3,0,"ssd","windows",74539.0,"256",16,3200,1800,"0",1,"2 in 1 Convertible",1.42
"Samsung","Intel"," Core i7",2.7,"Intel",15.0,0,"ssd","windows",90523.0,"256",8,1920,1080,"0",0,"Ultrabook",1.17
"Lenovo","Intel"," Core i5",2.5,"Intel",14.0,1,"ssd","windows",95851.0,"256",8,1920,1080,"0",0,"Ultrabook",1.32
"MSI","Intel"," Core i7",2.6,"Nvidia",17.3,1,"hybrid","windows",141139.0,"512",16,3840,2160,"2048",0,"Gaming",2.43
"Toshiba","Intel"," Core i5",2.5,"Intel",13.3,0,"ssd","windows",78588.0,"256",8,1920,1080,"0",0,"Notebook",1.05
"Dell","Intel"," Core i7",2.8,"Nvidia",15.6,0,"hdd","linux",49497.0,"1024",8,1920,1080,"0",0,"Gaming",2.62
"HP","Intel"," Core i7",2.7,"Nvidia",15.6,0,"hdd","windows",47952.0,"1024",8,1920,1080,"0",0,"Notebook",2.04
"Dell","Intel"," Core i3",2.0,"AMD",15.6,0,"hdd","windows",32714.0,"1024",4,1366,768,"0",0,"Notebook",2.18
"Dell","Intel"," Core i5",2.6,"Intel",15.6,0,"hdd","windows",49817.0,"500",8,1920,1080,"0",0,"Notebook",1.9
"Dell","Intel"," Core i7",1.3,"Intel",13.3,0,"ssd","windows",107258.0,"512",8,3200,1800,"0",1,"2 in 1 Convertible",1.24
"Asus","Intel"," Core i7",2.7,"Nvidia",17.3,1,"ssd","windows",68145.0,"256",32,1920,1080,"256",0,"Gaming",3.58
"Dell","Intel"," Core i7",1.3,"Intel",13.3,0,"ssd","windows",87859.0,"256",16,1920,1080,"0",1,"2 in 1 Convertible",1.22
"Lenovo","Intel"," Core i7",2.7,"Intel",14.0,1,"flash_storage","windows",109171.0,"256",8,1920,1080,"0",0,"Ultrabook",1.13
"Lenovo","Intel"," Core i5",2.5,"Intel",15.6,1,"ssd","windows",104588.0,"512",8,1920,1080,"0",0,"Notebook",1.95
"LG","Intel"," Core i7",2.7,"Intel",15.6,1,"ssd","windows",111835.0,"512",16,1920,1080,"0",1,"Ultrabook",1.08
"HP","Intel"," Core i7",2.7,"Intel",12.5,0,"ssd","windows",79014.0,"512",8,1920,1080,"0",0,"Netbook",1.26
"Acer","Intel"," Celeron Dual",1.5,"Intel",15.6,1,"flash_storage","other",19128.0,"16",4,1920,1080,"0",0,"Notebook",2.2
"Lenovo","Intel"," Core i5",2.3,"Nvidia",15.6,1,"hybrid","windows",42038.0,"128",8,1920,1080,"1024",0,"Notebook",2.6
"LG","Intel"," Core i7",2.7,"Intel",14.0,1,"ssd","windows",101179.0,"512",8,1920,1080,"0",1,"Ultrabook",0.98
"Dell","Intel"," Core i5",2.8,"Intel",14.0,0,"ssd","windows",64202.0,"256",8,1920,1080,"0",0,"Notebook",1.6
"HP","Intel"," Core M",1.2,"Intel",12.5,0,"ssd","windows",165168.0,"240",8,3840,2160,"0",1,"Ultrabook",1.09
"Lenovo","Intel"," Core i7",2.7,"Nvidia",15.6,0,"ssd","windows",42038.0,"256",6,1920,1080,"0",0,"Notebook",2.2
"HP","Intel"," Core i7",2.7,"Nvidia",15.6,0,"ssd","windows",54292.0,"256",8,1920,1080,"0",0,"Notebook",2.04
"Acer","Intel"," Core i3",2.4,"Intel",15.6,0,"hdd","windows",26587.0,"1024",4,1920,1080,"0",0,"Notebook",2.4
"Lenovo","Intel"," Core i5",2.5,"Intel",13.3,0,"ssd","windows",46940.0,"128",4,1920,1080,"0",0,"Notebook",1.44
"HP","Intel"," Core i5",2.5,"Intel",13.3,0,"ssd","windows",51149.0,"256",8,1920,1080,"0",0,"Notebook",1.49
"MSI","Intel"," Core i7",2.8,"Nvidia",17.3,0,"hybrid","windows",85195.0,"256",16,1920,1080,"1024",0,"Gaming",2.7
"Dell","Intel"," Core i7",2.8,"Nvidia",15.6,0,"hybrid","windows",71875.0,"128",16,1920,1080,"1024",0,"Gaming",2.6
"MSI","Intel"," Core i5",2.5,"Nvidia",15.6,0,"hybrid","windows",59669.0,"128",8,1920,1080,"1024",0,"Gaming",2.2
"Dell","Intel"," Core i5",2.5,"AMD",15.6,0,"hdd","windows",36496.0,"1024",4,1366,768,"0",0,"Notebook",2.18
"HP","Intel"," Core i7",2.5,"AMD",15.6,0,"ssd","windows",69104.0,"256",8,1920,1080,"0",0,"Ultrabook",1.84
"Lenovo","Intel"," Core i5",2.5,"Intel",13.3,1,"ssd","windows",97236.0,"512",8,1920,1080,"0",1,"2 in 1 Convertible",1.37
"Dell","Intel"," Core i5",2.3,"Intel",15.6,0,"hdd","windows",38889.0,"500",4,1366,768,"0",0,"Notebook",1.95
"Lenovo","Intel"," Core i7",2.7,"Intel",12.5,1,"ssd","windows",87912.0,"256",8,1920,1080,"0",0,"Ultrabook",1.36
"HP","Intel"," Core i5",2.3,"Intel",15.6,0,"ssd","windows",62071.0,"256",8,1920,1080,"0",0,"Notebook",2.31
"Dell","Intel"," Core i5",2.5,"Intel",15.6,0,"hdd","windows",37725.0,"1024",4,1366,768,"0",0,"Notebook",2.18
"HP","Intel"," Core i5",2.3,"Intel",14.0,0,"hdd","windows",61219.0,"500",4,1366,768,"0",0,"Notebook",1.95
"Lenovo","Intel"," Pentium Quad",1.1,"Intel",15.6,0,"hdd","windows",16464.0,"1024",4,1366,768,"0",0,"Notebook",2.2
"HP","Intel"," Core i5",2.3,"Intel",12.5,0,"hdd","windows",84129.0,"500",4,1920,1080,"0",0,"Ultrabook",1.26
"HP","Intel"," Celeron Dual",1.6,"Intel",15.6,0,"hdd","N/A",15393.0,"1024",4,1366,768,"0",0,"Notebook",1.86
"Lenovo","Intel"," Core i7",2.2,"Intel",13.3,1,"ssd","windows",95851.0,"1024",16,3200,1800,"0",1,"2 in 1 Convertible",1.3
"Toshiba","Intel"," Core i5",2.3,"Intel",14.0,1,"ssd","windows",58874.0,"128",4,1920,1080,"0",0,"Notebook",1.47
"HP","Intel"," Core i5",2.3,"Intel",12.5,0,"ssd","windows",88924.0,"256",8,1920,1080,"0",0,"Netbook",1.26
"Dell","Intel"," Core i3",2.0,"Intel",15.6,0,"hdd","windows",29762.0,"1024",4,1366,768,"0",0,"Notebook",2.18
"MSI","Intel"," Core i7",2.8,"Nvidia",15.6,0,"hybrid","windows",63883.0,"128",8,1920,1080,"1024",0,"Gaming",2.2
"Dell","Intel"," Core i7",2.7,"Nvidia",17.3,0,"hybrid","windows",146946.0,"512",16,2560,1440,"1024",0,"Gaming",4.36
"HP","Intel"," Core i5",2.3,"Nvidia",17.3,1,"hybrid","windows",74539.0,"128",8,1920,1080,"1024",0,"Gaming",2.75
"Asus","Intel"," Pentium Quad",1.6,"Nvidia",17.3,0,"hdd","windows",28238.0,"1024",4,1600,900,"0",0,"Notebook",2.8
"Acer","Intel"," Core i5",2.5,"Intel",15.6,0,"hdd","windows",32980.0,"500",4,1366,768,"0",0,"Notebook",2.23
"Toshiba","Intel"," Core i5",2.3,"Intel",15.6,0,"ssd","windows",59620.0,"256",8,1366,768,"0",0,"Notebook",2.2
"Lenovo","Intel"," Core M",1.2,"Intel",11.3,1,"ssd","windows",69211.0,"256",8,1920,1080,"0",1,"2 in 1 Convertible",1.1
"Lenovo","AMD"," FX 8800P",2.1,"AMD",15.6,1,"hybrid","windows",53227.0,"512",16,1920,1080,"1024",0,"Gaming",2.5
"Dell","Intel"," Core i5",2.5,"Intel",12.5,0,"ssd","windows",78439.0,"256",8,1920,1080,"0",1,"Ultrabook",1.36
"Lenovo","Intel"," Core i7",2.7,"Nvidia",15.6,0,"hdd","N/A",36497.0,"1024",8,1920,1080,"0",0,"Notebook",2.2
"Dell","Intel"," Core i3",2.0,"AMD",17.3,0,"hdd","windows",35112.0,"1024",4,1600,900,"0",0,"Notebook",2.36
"Acer","Intel"," Celeron Dual",1.6,"Intel",14.0,0,"flash_storage","other",18595.0,"32",4,1366,768,"0",0,"Notebook",1.68
"HP","Intel"," Core i7",2.7,"Nvidia",15.6,1,"ssd","windows",119827.0,"8",8,1920,1080,"0",0,"Workstation",2.0
"Dell","Intel"," Core i7",2.8,"Intel",14.0,0,"ssd","windows",94572.0,"256",8,1920,1080,"0",0,"Ultrabook",1.36
"Toshiba","Intel"," Core i5",2.3,"Intel",13.3,0,"ssd","windows",77789.0,"256",8,1920,1080,"0",0,"Notebook",1.2
"Asus","Intel"," Core M",1.2,"Intel",12.5,0,"flash_storage","other",61752.0,"64",8,1920,1080,"0",0,"2 in 1 Convertible",1.2
"Lenovo","Intel"," Core i7",2.6,"Intel",14.0,1,"ssd","windows",79333.0,"256",8,1920,1080,"0",0,"Ultrabook",1.7
"Dell","Intel"," Core i7",2.8,"Nvidia",17.3,1,"hybrid","windows",168045.0,"512",16,3840,2160,"1024",0,"Gaming",4.36
"Dell","Intel"," Core i5",1.2,"Intel",13.3,0,"ssd","windows",101179.0,"256",8,1920,1080,"0",1,"2 in 1 Convertible",1.24
"HP","Intel"," Pentium Quad",1.1,"Intel",11.6,0,"ssd","windows",41292.0,"256",4,1366,768,"0",1,"2 in 1 Convertible",1.45
"Dell","Intel"," Core i7",2.5,"Intel",13.3,0,"ssd","windows",67559.0,"256",8,3200,1800,"0",0,"Ultrabook",1.3
"Acer","Intel"," Celeron Dual",1.6,"Intel",11.6,1,"flash_storage","other",20726.0,"32",4,1366,768,"0",1,"2 in 1 Convertible",1.25
"Toshiba","Intel"," Core i5",2.4,"Intel",13.3,0,"ssd","windows",81785.0,"256",8,1920,1080,"0",0,"Notebook",1.2
"Lenovo","Intel"," Core i5",2.6,"Intel",12.5,1,"ssd","windows",93773.0,"256",8,1920,1080,"0",0,"Ultrabook",1.36
"Acer","Intel"," Core i5",2.5,"Nvidia",15.6,0,"hybrid","windows",53760.0,"128",12,1920,1080,"1024",0,"Notebook",2.4
"Toshiba","Intel"," Core i7",2.7,"Intel",12.5,0,"ssd","windows",95371.0,"512",8,1920,1080,"0",1,"Ultrabook",1.1
"HP","Intel"," Core i5",2.5,"Nvidia",15.6,0,"hdd","windows",45102.0,"1024",8,1366,768,"0",0,"Notebook",2.04
"Dell","Intel"," Core i3",2.0,"AMD",15.6,0,"hdd","linux",24808.0,"1024",4,1366,768,"0",0,"Notebook",2.25
"Dell","Intel"," Core i5",2.5,"Intel",15.6,0,"hdd","windows",43956.0,"500",4,1366,768,"0",0,"Notebook",1.9
"HP","Intel"," Core i3",2.4,"Intel",15.6,0,"hdd","windows",36497.0,"500",4,1920,1080,"0",0,"Notebook",2.04
"Dell","Intel"," Core i7",2.8,"Nvidia",17.3,1,"hybrid","windows",167779.0,"256",32,1920,1080,"1024",0,"Gaming",4.42
"Lenovo","Intel"," Core i5",2.5,"Nvidia",15.6,0,"ssd","windows",37030.0,"256",6,1920,1080,"0",0,"Notebook",2.4
"Dell","Intel"," Core i7",1.3,"Intel",13.3,0,"ssd","windows",101179.0,"512",16,3200,1800,"0",1,"2 in 1 Convertible",1.22
"Dell","Intel"," Core i7",2.6,"Intel",14.0,0,"ssd","windows",104588.0,"256",8,2560,1440,"0",1,"Ultrabook",1.5
"Dell","Intel"," Core i7",2.6,"Nvidia",17.3,0,"hybrid","windows",149184.0,"256",32,1920,1080,"1024",0,"Gaming",4.42
"Toshiba","Intel"," Core i5",2.3,"Intel",14.0,0,"ssd","windows",62870.0,"256",8,1920,1080,"0",0,"Notebook",1.95
"Asus","Intel"," Core i7",2.8,"Nvidia",17.3,0,"hybrid","windows",109219.0,"256",16,1920,1080,"1024",0,"Gaming",2.73
"HP","Intel"," Core i5",2.7,"Nvidia",15.6,1,"hybrid","windows",52161.0,"128",8,1920,1080,"1024",0,"Notebook",2.04
"Lenovo","Intel"," Core i5",2.3,"Intel",14.0,0,"hybrid","windows",53387.0,"508",4,1366,768,"0",0,"Notebook",1.7
"Asus","Intel"," Core i7",2.7,"Nvidia",15.6,0,"hybrid","windows",95851.0,"512",16,3840,2160,"2048",1,"2 in 1 Convertible",2.3
"Asus","Intel"," Core i7",2.8,"Nvidia",17.3,0,"hybrid","windows",93187.0,"256",16,1920,1080,"1024",0,"Gaming",2.99
"Dell","Intel"," Core i7",2.7,"Intel",15.6,1,"ssd","windows",69211.0,"512",12,1920,1080,"0",1,"2 in 1 Convertible",2.19
"Toshiba","Intel"," Core i5",2.3,"Intel",13.3,0,"ssd","windows",63670.0,"128",4,1920,1080,"0",0,"Notebook",1.2
"Lenovo","AMD"," A12-Series 9720P",3.6,"AMD",15.6,0,"ssd","windows",29251.0,"256",6,1920,1080,"0",0,"Notebook",2.2
"Fujitsu","Intel"," Core i5",2.3,"Intel",15.6,0,"ssd","windows",34579.0,"256",4,1366,768,"0",0,"Notebook",2.3
"Toshiba","Intel"," Core i5",2.3,"Intel",14.0,0,"hdd","windows",48751.0,"500",4,1366,768,"0",0,"Notebook",1.75
"Dell","Intel"," Core i5",2.5,"AMD",15.6,0,"hdd","windows",31915.0,"500",4,1366,768,"0",0,"Notebook",2.25
"HP","Intel"," Core i5",2.5,"Intel",15.6,0,"hdd","windows",42944.0,"1024",8,1920,1080,"0",0,"Notebook",2.04
"Lenovo","Intel"," Core i7",2.8,"Nvidia",15.6,1,"hybrid","windows",63350.0,"128",8,1920,1080,"1024",0,"Gaming",2.5
"Dell","Intel"," Core i7",2.7,"AMD",15.6,0,"hdd","windows",39907.0,"1024",8,1366,768,"0",0,"Notebook",2.36
"Dell","Intel"," Core i5",2.5,"Intel",14.0,0,"ssd","windows",59620.0,"128",8,1920,1080,"0",0,"Notebook",1.6
"HP","Intel"," Core M",1.2,"Intel",12.5,0,"ssd","windows",101658.0,"512",8,1920,1080,"0",0,"Netbook",0.97
